crop_renamed,Weather,year,month,mday,agb_MgDM_ha,grain_MgDM_ha,lai,year_class,window_spei,source,date,day_of_year,scenario,series
Soybean,weatherRad0Center,2007,1,4,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-04,4,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,5,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-05,5,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,6,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-06,6,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,7,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-07,7,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,8,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-08,8,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,9,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-09,9,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,10,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-10,10,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,11,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-11,11,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,12,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-12,12,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,13,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-13,13,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,14,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-14,14,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,15,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-15,15,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,16,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-16,16,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,17,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-17,17,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,18,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-18,18,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,19,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-19,19,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,20,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-20,20,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,21,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-21,21,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,22,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-22,22,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,23,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-23,23,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,24,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-24,24,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,25,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-25,25,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,26,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-26,26,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,27,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-27,27,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,28,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-28,28,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,29,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-29,29,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,30,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-30,30,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,1,31,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-01-31,31,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,1,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-01,32,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,2,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-02,33,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,3,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-03,34,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,4,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-04,35,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,5,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-05,36,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,6,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-06,37,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,7,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-07,38,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,8,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-08,39,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,9,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-09,40,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,10,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-10,41,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,11,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-11,42,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,12,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-12,43,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,13,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-13,44,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,14,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-14,45,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,15,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-15,46,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,16,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-16,47,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,17,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-17,48,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,18,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-18,49,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,19,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-19,50,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,20,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-20,51,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,21,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-21,52,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,22,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-22,53,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,23,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-23,54,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,24,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-24,55,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,25,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-25,56,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,26,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-26,57,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,27,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-27,58,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,2,28,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-02-28,59,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,1,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-01,60,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,2,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-02,61,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,3,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-03,62,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,4,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-04,63,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,5,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-05,64,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,6,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-06,65,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,7,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-07,66,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,8,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-08,67,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,9,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-09,68,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,10,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-10,69,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,11,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-11,70,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,12,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-12,71,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,13,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-13,72,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,14,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-14,73,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,15,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-15,74,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,16,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-16,75,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,17,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-17,76,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,18,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-18,77,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,19,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-19,78,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,20,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-20,79,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,21,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-21,80,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,22,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-22,81,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,23,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-23,82,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,24,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-24,83,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,25,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-25,84,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,26,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-26,85,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,27,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-27,86,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,28,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-28,87,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,29,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-29,88,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,30,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-30,89,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,3,31,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-03-31,90,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,1,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-01,91,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,2,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-02,92,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,3,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-03,93,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,4,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-04,94,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,5,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-05,95,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,6,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-06,96,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,7,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-07,97,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,8,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-08,98,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,9,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-09,99,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,10,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-10,100,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,11,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-11,101,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,12,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-12,102,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,13,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-13,103,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,14,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-14,104,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,15,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-15,105,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,16,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-16,106,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,17,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-17,107,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,18,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-18,108,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,19,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-19,109,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,20,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-20,110,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,21,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-21,111,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,22,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-22,112,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,23,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-23,113,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,24,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-24,114,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,25,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-25,115,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,26,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-26,116,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,27,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-27,117,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,28,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-28,118,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,29,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-29,119,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,4,30,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-04-30,120,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,1,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-01,121,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,2,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-02,122,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,3,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-03,123,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,4,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-04,124,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,5,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-05,125,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,6,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-06,126,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,7,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-07,127,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,8,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-08,128,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,9,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-09,129,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,10,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-10,130,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,11,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-11,131,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,12,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-12,132,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,13,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-13,133,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,14,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-14,134,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,15,0,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-15,135,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,16,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-16,136,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,17,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-17,137,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,18,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-18,138,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,19,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-19,139,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,20,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-20,140,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,21,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-21,141,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,22,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-22,142,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,23,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-23,143,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,24,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-24,144,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,25,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-25,145,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,26,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-26,146,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,27,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-27,147,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,28,1e-5,0,0,Near-normal,0.02276371210427937,named in manuscript,2007-05-28,148,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,29,5.418487095e-4,0,0.109097,Near-normal,0.02276371210427937,named in manuscript,2007-05-29,149,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,30,0.0018479400940999999,0,0.109097,Near-normal,0.02276371210427937,named in manuscript,2007-05-30,150,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
Soybean,weatherRad0Center,2007,5,31,0.003950297425,0,0.131631,Near-normal,0.02276371210427937,named in manuscript,2007-05-31,151,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2007)
